Gender,Training Entity,Training Site,Borough,District,School,Class Number,Adaptive Class,Session,Session Date Range,School Year,First Day of Class,Number of Sessions Attended
Female,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,12
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,11
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,12
Female,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,11
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,10
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,12
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,12
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,7
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,7
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,10
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,10
Female,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,11
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #3,April - June,2018-2019,3/27/2019,11
Female,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,12
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #3,April - June,2018-2019,3/27/2019,10
Female,NYC Parks,FMCP,Queens,27,P.S. 104,201,FALSE,Session #3,April - June,2018-2019,3/27/2019,11
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,7
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,10
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,11
Female,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,10
Female,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,10
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,9
Female,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,11
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,9
Male,NYC Parks,FMCP,Queens,27,P.S. 104,419,TRUE,Session #3,April - June,2018-2019,3/25/2019,11
Male,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,10
Male,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,11
Female,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,9
Female,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,10
Male,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,9
Male,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,7
unknown,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,11
unknown,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,9
Male,NYC Parks,FMCP,Queens,2,P.S. 104,419,FALSE,Session #3,April - June,2018-2019,3/25/2019,11
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,3
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,0
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,3
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,3
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,3
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,1
Female,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,3
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,202,FALSE,Session #1,October - December,2018-2019,10/19/2018,0
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,2
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,1
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,3
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,5
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,1
Male,NYC Parks,FMCP,Queens,27,P.S. 104,203,FALSE,Session #1,October - December,2018-2019,10/18/2018,1
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,2
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,1
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,1
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,1
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,3
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,2
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2010,7
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,4
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,4
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,204,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,3
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,3
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,2
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,203,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,7
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,5
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,4
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2010,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2010,8
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2010,6
Male,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2010,6
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,6
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Female,NYC Parks,Far Rockaway,Queens,27,P.S. 104Q,202,FALSE,Session #1,October - December,2017-2018,10/10/2017,8
Male,NYC Parks,FMCP,Queens,27,P.S. 104Q,201,FALSE,Session #1,October - December,2016-2017,10/14/2016,7
